GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
UniProtKB	Q11130	FUT7	enables	GO:0046920	F	ECO:0000314	IDA	PMID:9299472		9606	UniProt		20191018
UniProtKB	Q11130	FUT7	enables	GO:0046920	F	ECO:0000314	IDA	PMID:8207002		9606	UniProt		20170901
UniProtKB	Q11130	FUT7	enables	GO:0046920	F	ECO:0000314	IDA	PMID:9461592		9606	UniProt		20191028
UniProtKB	Q11130	FUT7	enables	GO:0046920	F	ECO:0000314	IDA	PMID:11278338		9606	UniProt		20191114
UniProtKB	Q11130	FUT7	enables	GO:0046920	F	ECO:0000315	IMP	PMID:23192350		9606	UniProt		20191114
UniProtKB	Q11130	FUT7	enables	GO:0046920	F	ECO:0000315	IMP	PMID:15926890		9606	UniProt		20191104
UniProtKB	Q11130	FUT7	enables	GO:0008417	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001503	9606	InterPro		20201205
UniProtKB	Q11130	FUT7	enables	GO:0046920	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q712G6|ensembl:ENSRNOP00000033858	9606	Ensembl		20201205
UniProtKB	Q11130	FUT7	enables	GO:0008417	F	ECO:0000314	IDA	PMID:9299472		9606	BHF-UCL		20170614
UniProtKB	Q11130	FUT7	enables	GO:0046920	F	ECO:0000304	TAS	PMID:11698403		9606	UniProt		20031216
UniProtKB	Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000314	IDA	PMID:14722111		9606	CACAO		20141118
UniProtKB	Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000314	IDA	PMID:8027041		9606	UniProt		20200911
UniProtKB	Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02745	9606	UniProt		20131121
UniProtKB	Q11201	ST3GAL1	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
UniProtKB	Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000304	TAS	PMID:10504389		9606	PINC		20030904
UniProtKB	Q11201	ST3GAL1	enables	GO:0047288	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.2	9606	UniProt		20201205
UniProtKB	Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.4	9606	UniProt		20201205
UniProtKB	Q11201	ST3GAL1	enables	GO:0003836	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54751|ensembl:ENSMUSP00000154853	9606	Ensembl		20201205
UniProtKB	Q11203	ST3GAL3	enables	GO:0008373	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1316659|MGI:MGI:1316743|PANTHER:PTN000346144|RGD:1303068|UniProtKB:Q11206|UniProtKB:Q9UNP4|UniProtKB:Q9Y274|ZFIN:ZDB-GENE-060322-1|ZFIN:ZDB-GENE-060322-2	9606	GO_Central		20201024
UniProtKB	Q11203	ST3GAL3	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
UniProtKB	Q11203	ST3GAL3	enables	GO:0008118	F	ECO:0000304	TAS	PMID:8333853		9606	PINC		20030904
UniProtKB	Q11203	ST3GAL3	enables	GO:0008118	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.6	9606	UniProt		20201205
UniProtKB	Q11206	ST3GAL4	enables	GO:0047288	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000346194|RGD:1303068|UniProtKB:Q11206	9606	GO_Central		20170228
UniProtKB	Q11206	ST3GAL4	enables	GO:0008373	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1316659|MGI:MGI:1316743|PANTHER:PTN000346144|RGD:1303068|UniProtKB:Q11206|UniProtKB:Q9UNP4|UniProtKB:Q9Y274|ZFIN:ZDB-GENE-060322-1|ZFIN:ZDB-GENE-060322-2	9606	GO_Central		20201024
UniProtKB	Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1316743|PANTHER:PTN000346194|UniProtKB:Q11206	9606	GO_Central		20180817
UniProtKB	Q11206	ST3GAL4	enables	GO:0004513	F	ECO:0000314	IDA	PMID:8611500		9606	UniProt		20200915
UniProtKB	Q11206	ST3GAL4	enables	GO:0008118	F	ECO:0000315	IMP	PMID:25498912		9606	UniProt		20200915
UniProtKB	Q11206	ST3GAL4	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
UniProtKB	Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000304	TAS	PMID:8557707		9606	PINC		20030904
UniProtKB	Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.4	9606	UniProt		20201205
UniProtKB	Q11206	ST3GAL4	enables	GO:0047288	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.2	9606	UniProt		20201205
UniProtKB	Q11206	ST3GAL4	enables	GO:0008118	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.6	9606	UniProt		20201205
UniProtKB	Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000304	TAS	Reactome:R-HSA-1022129		9606	Reactome		20150207
UniProtKB	Q11206	ST3GAL4	enables	GO:0008118	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91Y74|ensembl:ENSMUSP00000034537	9606	Ensembl		20201205
UniProtKB	Q11206	ST3GAL4	enables	GO:0047288	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61131|ensembl:ENSRNOP00000013243	9606	Ensembl		20201205
UniProtKB	Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91Y74|ensembl:ENSMUSP00000034537	9606	Ensembl		20201205
UniProtKB	Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000314	IDA	PMID:8288606		9606	BHF-UCL	part_of(GO:0009101),part_of(GO:0006486),part_of(GO:1990743),has_input(CHEBI:17089)	20170803
UniProtKB	Q11206	ST3GAL4	enables	GO:0047288	F	ECO:0000314	IDA	PMID:8288606		9606	BHF-UCL	part_of(GO:0009247),part_of(GO:0030259),part_of(GO:0097503),has_input(CHEBI:27938),has_output(CHEBI:78568)|part_of(GO:0009247),part_of(GO:0030259),part_of(GO:0097503),has_input(CHEBI:77709),has_output(CHEBI:78445)	20170803
UniProtKB	Q11206	ST3GAL4	enables	GO:0003836	F	ECO:0000314	IDA	PMID:8288606		9606	BHF-UCL	part_of(GO:0097503),part_of(GO:0009312),has_input(CHEBI:50699)	20170803
UniProtKB	Q12794	HYAL1	enables	GO:0050501	F	ECO:0000314	IDA	PMID:21829529		9606	UniProt		20120206
UniProtKB	Q13126	MTAP	enables	GO:0017061	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000224684|RGD:1310114|SGD:S000004007	9606	GO_Central		20170228
UniProtKB	Q13126	MTAP	enables	GO:0017061	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010044	9606	InterPro		20201205
UniProtKB	Q13126	MTAP	enables	GO:0016763	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018099	9606	InterPro		20201205
UniProtKB	Q13126	MTAP	enables	GO:0004645	F	ECO:0000304	TAS	PMID:8687427		9606	PINC		20030904
UniProtKB	Q13126	MTAP	enables	GO:0017061	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.28	9606	UniProt		20201205
UniProtKB	Q13126	MTAP	enables	GO:0017061	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TP15|ensembl:ENSRNOP00000031214	9606	Ensembl		20201205
UniProtKB	Q13126	MTAP	enables	GO:0017061	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000337064	9606	UniProt		20201205
UniProtKB	Q13508	ART3	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107511|MGI:MGI:107948|PANTHER:PTN001619882|UniProtKB:P55806|UniProtKB:P55807	9606	GO_Central		20180112
UniProtKB	Q13508	ART3	enables	GO:0003956	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000768	9606	InterPro		20201205
UniProtKB	Q13508	ART3	enables	GO:0003950	F	ECO:0000304	TAS	PMID:9119374		9606	PINC		20030904
UniProtKB	Q13508	ART3	enables	GO:0106274	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
UniProtKB	Q13508	ART3	enables	GO:0106275	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
UniProtKB	Q13508	ART3	enables	GO:0003956	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.31	9606	UniProt		20201205
UniProtKB	Q14435	GALNT3	enables	GO:0004653	F	ECO:0000304	TAS	PMID:9592121		9606	PINC		20030904
UniProtKB	Q14435	GALNT3	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q14435	GALNT3	enables	GO:0004653	F	ECO:0000304	TAS	Reactome:R-HSA-8851619		9606	Reactome		20160108
UniProtKB	Q14435	GALNT3	enables	GO:0004653	F	ECO:0000314	IDA	PMID:9295285		9606	BHF-UCL		20080306
UniProtKB	Q14442	PIGH	enables	GO:0017176	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019328|InterPro:IPR044215	9606	InterPro		20201205
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000789406|RGD:1310309|SGD:S000001943|TAIR:locus:2038791|UniProtKB:P30011|UniProtKB:P9WJJ7|UniProtKB:Q15274	9606	GO_Central		20170228
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002638|InterPro:IPR004393|InterPro:IPR036068	9606	InterPro		20201205
UniProtKB	Q15274	QPRT	enables	GO:0016763	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR022412|InterPro:IPR037128	9606	InterPro		20201205
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.19	9606	UniProt		20201205
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:9473669		9606	MGI		20080221
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000304	TAS	Reactome:R-HSA-197268		9606	Reactome		20150207
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5I0M2|ensembl:ENSRNOP00000023080	9606	Ensembl		20201205
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:24038671		9606	UniProt		20200115
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:17868694		9606	UniProt		20080121
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:3409840		9606	UniProt		20080121
UniProtKB	Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:9473669		9606	UniProt		20080121
UniProtKB	Q16394	EXT1	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0265974|MGI:MGI:894663|PANTHER:PTN000869020|UniProtKB:Q16394	9606	GO_Central		20190524
UniProtKB	Q16394	EXT1	enables	GO:0015020	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0265974|MGI:MGI:894663|PANTHER:PTN000869020|UniProtKB:Q16394	9606	GO_Central		20190524
UniProtKB	Q16394	EXT1	enables	GO:0015020	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027670	9606	InterPro		20201205
UniProtKB	Q16394	EXT1	enables	GO:0050509	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.225	9606	UniProt		20201205
UniProtKB	Q16394	EXT1	enables	GO:0050508	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.224	9606	UniProt		20201205
UniProtKB	Q16394	EXT1	enables	GO:0050509	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97464|ensembl:ENSMUSP00000076505	9606	Ensembl		20201205
UniProtKB	Q16394	EXT1	enables	GO:0050508	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97464|ensembl:ENSMUSP00000076505	9606	Ensembl		20201205
UniProtKB	Q16394	EXT1	enables	GO:0015020	F	ECO:0000314	IDA	PMID:12907669		9606	BHF-UCL		20080228
UniProtKB	Q16394	EXT1	enables	GO:0008375	F	ECO:0000314	IDA	PMID:12907669		9606	BHF-UCL		20080228
UniProtKB	Q16394	EXT1	enables	GO:0042328	F	ECO:0000303	NAS	PMID:12907669		9606	BHF-UCL		20080228
UniProtKB	Q16394	EXT1	enables	GO:0050509	F	ECO:0000303	NAS	PMID:12907669		9606	BHF-UCL		20080228
UniProtKB	Q16394	EXT1	enables	GO:0050508	F	ECO:0000303	NAS	PMID:12907669		9606	BHF-UCL		20080228
UniProtKB	Q16394	EXT1	enables	GO:0050508	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P97464	9606	UniProt		20050531
UniProtKB	Q16394	EXT1	enables	GO:0050509	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P97464	9606	UniProt		20050531
UniProtKB	Q16739	UGCG	enables	GO:0008120	F	ECO:0000318	IBA	PMID:21873635	CGD:CAL0000175173|FB:FBgn0067102|MGI:MGI:1332243|PANTHER:PTN000296098|RGD:621870|UniProtKB:Q16739|ZFIN:ZDB-GENE-030131-9885	9606	GO_Central		20200808
UniProtKB	Q16739	UGCG	enables	GO:0008120	F	ECO:0000314	IDA	PMID:8643456		9606	UniProt		20190208
UniProtKB	Q16739	UGCG	enables	GO:0102769	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.80	9606	UniProt		20201205
UniProtKB	Q16739	UGCG	enables	GO:0008120	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.80	9606	UniProt		20201205
UniProtKB	Q16739	UGCG	enables	GO:0008120	F	ECO:0000304	TAS	Reactome:R-HSA-1638104		9606	Reactome		20111007
UniProtKB	Q16739	UGCG	enables	GO:0008120	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88693|ensembl:ENSMUSP00000030074	9606	Ensembl		20201205
UniProtKB	Q16739	UGCG	enables	GO:0008120	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0E0|ensembl:ENSRNOP00000021110	9606	Ensembl		20201205
UniProtKB	Q16831	UPP1	enables	GO:0004850	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010059	9606	InterPro		20201205
UniProtKB	Q16831	UPP1	enables	GO:0016763	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018016	9606	InterPro		20201205
UniProtKB	Q16831	UPP1	enables	GO:0004850	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.3	9606	UniProt		20201205
UniProtKB	Q16831	UPP1	enables	GO:0009032	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52624|ensembl:ENSMUSP00000020677	9606	Ensembl		20201205
UniProtKB	Q16831	UPP1	enables	GO:0004850	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52624|ensembl:ENSMUSP00000020677	9606	Ensembl		20201205
UniProtKB	Q16831	UPP1	enables	GO:0004850	F	ECO:0000314	IDA	PMID:7488099		9606	UniProt		20200220
UniProtKB	Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:8920913		9606	UniProt		20200904
UniProtKB	Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:12716912		9606	UniProt		20200911
UniProtKB	Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:25916169		9606	UniProt		20200907
UniProtKB	Q16842	ST3GAL2	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
UniProtKB	Q16842	ST3GAL2	enables	GO:0047288	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.2	9606	UniProt		20201205
UniProtKB	Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.4	9606	UniProt		20201205
UniProtKB	Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q11204|ensembl:ENSMUSP00000034197	9606	Ensembl		20201205
UniProtKB	Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:9266697		9606	BHF-UCL	part_of(GO:1990743),has_input(CHEBI:17089),part_of(GO:0009101),part_of(GO:0006486)	20170803
UniProtKB	Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:9266697		9606	BHF-UCL	has_input(CHEBI:50699),part_of(GO:0009312),part_of(GO:0097503)	20170803
UniProtKB	Q16842	ST3GAL2	enables	GO:0047288	F	ECO:0000314	IDA	PMID:9266697		9606	BHF-UCL	has_input(CHEBI:27938),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:78568)|has_input(CHEBI:87785),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:78452)|has_input(CHEBI:82939),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:82940)|has_input(CHEBI:88069),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:90151)|has_input(CHEBI:82639),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:82637)|has_input(CHEBI:77709),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:78445)	20170803
UniProtKB	Q16880	UGT8	enables	GO:0003851	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q09426	9606	UniProt		20200814
UniProtKB	Q16880	UGT8	enables	GO:0008489	F	ECO:0000304	TAS	PMID:8661025		9606	PINC		20030904
UniProtKB	Q16880	UGT8	enables	GO:0003851	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.47	9606	UniProt		20201205
UniProtKB	Q16880	UGT8	enables	GO:0047263	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.47	9606	UniProt		20201205
UniProtKB	Q16880	UGT8	enables	GO:0047263	F	ECO:0000304	TAS	Reactome:R-HSA-6785933		9606	Reactome		20150702
UniProtKB	Q16880	UGT8	enables	GO:0003851	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09426|ensembl:ENSRNOP00000012676	9606	Ensembl		20201205
UniProtKB	Q16880	UGT8	enables	GO:0008489	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09426|ensembl:ENSRNOP00000012676	9606	Ensembl		20201205
UniProtKB	Q2NL67	PARP6	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000481687|UniProtKB:Q8N5Y8	9606	GO_Central		20170510
UniProtKB	Q2NL67	PARP6	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q2NL67	PARP6	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q2PZI1	DPY19L1	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001266774|WB:WBGene00001078	9606	GO_Central		20170228
UniProtKB	Q2TAA5	ALG11	enables	GO:0004377	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000282963|SGD:S000004993|TAIR:locus:2065080	9606	GO_Central		20200810
UniProtKB	Q2TAA5	ALG11	enables	GO:0004377	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038013	9606	InterPro		20201205
UniProtKB	Q2TAA5	ALG11	enables	GO:0004377	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.131	9606	UniProt		20201205
UniProtKB	Q3SY77	UGT3A2	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
UniProtKB	Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:3606200|MGI:MGI:894701|PANTHER:PTN001030899|UniProtKB:Q09328|UniProtKB:Q3V5L5	9606	GO_Central		20200808
UniProtKB	Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000314	IDA	PMID:19846580		9606	UniProt		20180925
UniProtKB	Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026116	9606	InterPro		20201205
UniProtKB	Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.155	9606	UniProt		20201205
UniProtKB	Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q765H6|ensembl:ENSMUSP00000099316	9606	Ensembl		20201205
UniProtKB	Q460N3	PARP15	enables	GO:1990404	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
UniProtKB	Q460N3	PARP15	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
UniProtKB	Q460N3	PARP15	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q460N3	PARP15	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q460N3	PARP15	enables	GO:0003950	F	ECO:0000315	IMP	PMID:16061477		9606	UniProt		20170503
UniProtKB	Q460N3	PARP15	enables	GO:0003950	F	ECO:0000315	IMP	PMID:25635049		9606	UniProt		20170503
UniProtKB	Q460N5	PARP14	enables	GO:1990404	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
UniProtKB	Q460N5	PARP14	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
UniProtKB	Q460N5	PARP14	enables	GO:1990404	F	ECO:0000314	IDA	PMID:18851833		9606	UniProt		20181127
UniProtKB	Q460N5	PARP14	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q460N5	PARP14	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q460N5	PARP14	enables	GO:0003950	F	ECO:0000314	IDA	PMID:27796300		9606	UniProt		20170825
UniProtKB	Q460N5-1	PARP14	enables	GO:0003950	F	ECO:0000315	IMP	PMID:16061477		9606	UniProt		20170503
UniProtKB	Q495W5	FUT11	enables	GO:0046920	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0036485|MGI:MGI:1330859|MGI:MGI:2384748|PANTHER:PTN000231531|RGD:619954|RGD:735019|TAIR:locus:2094078|UniProtKB:G3MZR2|UniProtKB:P21217|UniProtKB:P22083|UniProtKB:P51993|UniProtKB:Q11128|UniProtKB:Q11130|UniProtKB:Q9Y231|WB:WBGene00001505|WB:WBGene00020222	9606	GO_Central		20170228
UniProtKB	Q495W5	FUT11	enables	GO:0008417	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001503	9606	InterPro		20201205
UniProtKB	Q495W5	FUT11	enables	GO:0046920	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017176	9606	InterPro		20201205
UniProtKB	Q49A17	GALNTL6	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q49A17	GALNTL6	enables	GO:0004653	F	ECO:0000314	IDA	PMID:22186971		9606	UniProt		20170728
UniProtKB	Q4G0N0	GGTA1	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005076	9606	InterPro		20201205
UniProtKB	Q4G148	GXYLT1	enables	GO:0035252	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0039273|PANTHER:PTN000957209|UniProtKB:A0PJZ3|UniProtKB:Q4G148	9606	GO_Central		20190815
UniProtKB	Q4G148	GXYLT1	enables	GO:0140563	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.42	9606	UniProt		20201205
UniProtKB	Q4G148	GXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:30169771		9606	FlyBase		20190128
UniProtKB	Q4G148	GXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:19940119		9606	UniProt		20091209
UniProtKB	Q53GL7	PARP10	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
UniProtKB	Q53GL7	PARP10	enables	GO:1990404	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
UniProtKB	Q53GL7	PARP10	enables	GO:1990404	F	ECO:0000314	IDA	PMID:18851833		9606	UniProt		20181127
UniProtKB	Q53GL7	PARP10	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q53GL7	PARP10	enables	GO:1990404	F	ECO:0000315	IMP	PMID:24695737		9606	UniProt		20181127
UniProtKB	Q53GL7	PARP10	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q53GL7	PARP10	enables	GO:0003950	F	ECO:0000315	IMP	PMID:23473667		9606	UniProt	has_input(UniProtKB:P62827)	20170503
UniProtKB	Q53GL7	PARP10	enables	GO:0003950	F	ECO:0000315	IMP	PMID:23575687		9606	UniProt		20140103
UniProtKB	Q5BKT4	ALG10	enables	GO:0106073	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000312712|PomBase:SPAC56F8.06c|SGD:S000003459	9606	GO_Central		20200808
UniProtKB	Q5BKT4	ALG10	enables	GO:0106073	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016900	9606	InterPro		20201205
UniProtKB	Q5BKT4	ALG10	enables	GO:0106073	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.256	9606	UniProt		20201205
UniProtKB	Q5I7T1	ALG10B	enables	GO:0106073	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000312712|PomBase:SPAC56F8.06c|SGD:S000003459	9606	GO_Central		20200808
UniProtKB	Q5I7T1	ALG10B	enables	GO:0106073	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016900	9606	InterPro		20201205
UniProtKB	Q5I7T1	ALG10B	enables	GO:0106073	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.256	9606	UniProt		20201205
